,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).26,1.39661017278,0.0873052310947,1.22958738899,1.34476405638,1.39143756388,1.46433065967,1.55868570525,0.00903656629015
a_subj(groupA).27,3.05605226353,0.195322649169,2.71893326568,2.90734465917,3.04444654787,3.20060318289,3.50316444216,0.0186280439631
a_subj(groupA).28,3.64203279994,0.264618614073,3.09733554833,3.46300029512,3.64128783521,3.83499413468,4.10897059311,0.0272589320212
a_subj(groupA).29,2.03942482503,0.146523435182,1.73490759426,1.95461405827,2.03676671956,2.11700725074,2.34503479767,0.0154635130795
a_subj(groupA).30,2.34271057053,0.155250366251,2.0427417319,2.24459136802,2.32909396917,2.43118232795,2.6923615726,0.0131634963484
a_subj(groupA).31,1.35461442621,0.101340019106,1.17145712337,1.2821245,1.3495961354,1.42097001941,1.56047391047,0.00785144577977
a_subj(groupA).32,3.29601924954,0.241184933423,2.87103290982,3.13151987877,3.28357729095,3.43818633951,3.84763718921,0.0259206986093
a_subj(groupA).33,2.12483498333,0.139498511296,1.9115599722,2.0172017931,2.11963463397,2.21023522027,2.45318926101,0.0146315343182
a_subj(groupA).34,2.05140522171,0.123617344643,1.83804758909,1.95194197513,2.04167112047,2.14459871317,2.29323372021,0.0117285190092
a_subj(groupA).35,3.29777961045,0.240238661959,2.80835975816,3.15173954858,3.30087715127,3.45733713255,3.73343249196,0.0236252582793
a_subj(groupA).36,2.12587699929,0.149960442403,1.80482990843,2.02801179097,2.12331280498,2.23660783446,2.39901986849,0.0160015993985
a_subj(groupA).37,1.95085024245,0.135717282087,1.7084606559,1.86501969053,1.9461941956,2.03546910035,2.28949933822,0.0136065167116
a_subj(groupA).38,2.85238642537,0.188171599473,2.53417425065,2.7181350434,2.84915208029,2.99428638869,3.20941553575,0.0198260251346
a_subj(groupA).39,1.67213034201,0.100140905566,1.47459641042,1.60567368257,1.67139399521,1.73956359905,1.86935919158,0.0101361923419
a_subj(groupA).40,3.51690615925,0.248315637499,2.98827511194,3.3631736681,3.53364553315,3.64251603125,4.10622622784,0.0253763476956
a_subj(groupA).41,3.87150529316,0.279087136641,3.29211359116,3.69319064806,3.86794102808,4.04121769469,4.43658877881,0.0305288835883
a_subj(groupA).42,1.46584362488,0.101667253311,1.2653104858,1.40349161024,1.46506780377,1.53283155535,1.66698967582,0.0109162242176
a_subj(groupA).43,1.16741773007,0.0734037322564,1.03109013594,1.11384788714,1.16793791615,1.21871308561,1.30166046166,0.00784094528082
a_subj(groupA).44,2.30570153055,0.127701390352,2.07453962827,2.20556137683,2.30311611829,2.39689678722,2.5422717006,0.0126359146538
a_subj(groupA).45,1.69846544477,0.109183065097,1.49360285102,1.62843070344,1.70129362722,1.75505172073,1.96920936071,0.0118432059373
a_subj(groupA).46,2.50586781877,0.168363287748,2.15063839285,2.40151339177,2.50730997436,2.60045255745,2.84138150117,0.0165678584346
a_subj(groupA).47,2.44386697515,0.176759146265,2.14707643357,2.30382934649,2.43500879548,2.57725725732,2.81382653283,0.0181211734541
a_subj(groupA).48,3.07399617676,0.215626626415,2.70592641513,2.9051691729,3.05969700532,3.22312687237,3.529592397,0.0227440728037
a_subj(groupA).49,1.83176734543,0.119199514128,1.60802055738,1.74914666001,1.82248030622,1.91045395794,2.05171034445,0.0124724036641
a_subj(groupA).50,2.38985055849,0.173109755834,2.10391887127,2.27210295351,2.37232799349,2.48023893708,2.79339652543,0.0165187909404
a_subj(groupA).51,1.73998878346,0.0919307919151,1.58512478093,1.68010428872,1.73411940398,1.793363828,1.93680026929,0.00899360843427
a_subj(groupA).52,0.210240726597,0.0139017516695,0.182848390322,0.199748386647,0.20934070554,0.220273670135,0.236641289398,0.00140562854164
a_subj(groupA).53,1.46386911461,0.0937496544179,1.28966864348,1.39886276123,1.45792906183,1.52274352691,1.65182002407,0.00906366812582
a_subj(groupA).54,1.57980942101,0.103248774526,1.38037423895,1.51468660992,1.57031079987,1.64641187999,1.78088551933,0.0114959589665
a_subj(groupA).55,2.45817446818,0.177373074452,2.12438922526,2.34893404012,2.45687585165,2.56949853871,2.81455740795,0.0176822745263
a_subj(groupA).56,2.09380828981,0.168033356585,1.772693569,1.98352254623,2.10145438801,2.19146714364,2.41696262733,0.019033647433
a_subj(groupA).57,0.973115912864,0.0647644798243,0.855285001591,0.930452777936,0.965012931724,1.0202461183,1.09862441973,0.00699598374983
a_subj(groupA).58,2.94602709015,0.197793969486,2.55624885661,2.8155634793,2.9296309169,3.0757089728,3.3171523282,0.0206177060317
a_subj(groupA).59,1.8932160486,0.130084169777,1.66350106768,1.80668203477,1.89028317942,1.9862247109,2.20500131243,0.0129663501457
a_subj(groupA).60,2.99718384498,0.201993729832,2.64858716656,2.84006365199,2.99409279374,3.15386293713,3.39070919299,0.0185090672493
