,rt,response,subj_idx,condition
0,5.865999999999855,0.0,0,groupA
1,1.744000000002486,1.0,0,groupA
2,1.352000000002355,1.0,0,groupA
3,1.1940000000023023,1.0,0,groupA
4,1.4560000000023898,1.0,0,groupA
5,1.852000000002522,1.0,0,groupA
6,1.9840000000025662,1.0,0,groupA
7,2.389000000002702,1.0,0,groupA
8,2.044000000002586,1.0,0,groupA
9,2.9230000000028786,1.0,0,groupA
10,1.5020000000024052,1.0,0,groupA
11,4.108000000003275,1.0,0,groupA
12,0.9160000000022095,1.0,0,groupA
13,2.8600000000028585,1.0,0,groupA
14,2.038000000002584,1.0,0,groupA
15,2.4530000000027234,1.0,0,groupA
16,1.3350000000023494,1.0,0,groupA
17,1.4860000000023998,1.0,0,groupA
18,3.518000000003078,1.0,0,groupA
19,5.358000000003693,1.0,0,groupA
20,1.7720000000024954,1.0,0,groupA
21,2.9530000000028904,1.0,0,groupA
22,4.09200000000327,1.0,0,groupA
23,4.271000000003329,1.0,0,groupA
24,1.1700000000022943,1.0,0,groupA
25,0.9850000000022325,1.0,0,groupA
26,1.4130000000023755,1.0,0,groupA
27,4.108000000003275,1.0,0,groupA
28,1.2130000000023087,1.0,0,groupA
29,2.0490000000025876,1.0,0,groupA
30,5.147000000003621,1.0,0,groupA
31,2.3710000000026943,1.0,0,groupA
32,2.951000000002888,1.0,0,groupA
33,1.777000000002497,1.0,0,groupA
34,2.928000000002881,1.0,0,groupA
35,3.748000000003155,1.0,0,groupA
36,0.8390000000021838,1.0,0,groupA
37,3.2290000000029826,1.0,0,groupA
38,5.897000000003874,1.0,0,groupA
39,3.2190000000029775,1.0,0,groupA
40,1.690000000002468,1.0,0,groupB
41,3.448000000003055,1.0,0,groupB
42,1.2280000000023137,1.0,0,groupB
43,2.122000000002612,1.0,0,groupB
44,4.425000000003382,1.0,0,groupB
45,1.723000000002479,1.0,0,groupB
46,1.708000000002474,1.0,0,groupB
47,1.3060000000023397,1.0,0,groupB
48,0.8500000000021875,1.0,0,groupB
49,2.8950000000028693,1.0,0,groupB
50,1.5200000000024112,1.0,0,groupB
51,1.6530000000024556,1.0,0,groupB
52,2.2460000000026534,1.0,0,groupB
53,1.052000000002255,1.0,0,groupB
54,2.5040000000027396,1.0,0,groupB
55,1.352000000002355,1.0,0,groupB
56,2.5550000000027557,1.0,0,groupB
57,2.9860000000029006,1.0,0,groupB
58,1.2250000000023127,1.0,0,groupB
59,2.0300000000025813,1.0,0,groupB
60,2.9620000000028925,1.0,0,groupB
61,2.0300000000025813,1.0,0,groupB
62,1.03700000000225,1.0,0,groupB
63,2.380000000002698,1.0,0,groupB
64,2.8330000000028503,1.0,0,groupB
65,2.3150000000026756,1.0,0,groupB
66,4.915000000003544,1.0,0,groupB
67,2.5460000000027536,1.0,0,groupB
68,4.366000000003361,1.0,0,groupB
69,1.3270000000023467,1.0,0,groupB
70,1.3320000000023484,1.0,0,groupB
71,3.5610000000030935,1.0,0,groupB
72,1.9860000000025668,1.0,0,groupB
73,1.4020000000023718,1.0,0,groupB
74,4.66200000000346,1.0,0,groupB
75,1.858000000002524,1.0,0,groupB
76,3.2320000000029827,1.0,0,groupB
77,3.1080000000029413,1.0,0,groupB
78,4.1570000000032925,1.0,0,groupB
79,2.6780000000027977,1.0,0,groupB
80,1.166000000002293,1.0,1,groupA
81,3.242000000002986,1.0,1,groupA
82,1.4570000000023902,1.0,1,groupA
83,4.284000000003334,1.0,1,groupA
84,2.032000000002582,1.0,1,groupA
85,1.9080000000025408,1.0,1,groupA
86,0.8830000000021985,1.0,1,groupA
87,3.949000000003223,1.0,1,groupA
88,1.5010000000024049,1.0,1,groupA
89,1.792000000002502,1.0,1,groupA
90,1.4180000000023771,1.0,1,groupA
91,1.109000000002274,1.0,1,groupA
92,3.3160000000030108,1.0,1,groupA
93,1.780000000002498,1.0,1,groupA
94,2.979999999998891,0.0,1,groupA
95,1.8960000000025368,1.0,1,groupA
96,1.2670000000023267,1.0,1,groupA
97,1.6680000000024606,1.0,1,groupA
98,3.1500000000029553,1.0,1,groupA
99,1.322000000002345,1.0,1,groupA
100,3.3710000000030282,1.0,1,groupA
101,1.9130000000025424,1.0,1,groupA
102,1.1429999999982778,0.0,1,groupA
103,3.6270000000031137,1.0,1,groupA
104,2.122000000002612,1.0,1,groupA
105,5.919000000003879,1.0,1,groupA
106,0.9940000000022355,1.0,1,groupA
107,0.9280000000022135,1.0,1,groupA
108,3.6720000000031296,1.0,1,groupA
109,2.1420000000026187,1.0,1,groupA
110,0.7680000000021601,1.0,1,groupA
111,2.367000000002693,1.0,1,groupA
112,2.3610000000026927,1.0,1,groupA
113,3.5420000000030862,1.0,1,groupA
114,2.1950000000026364,1.0,1,groupA
115,0.9020000000022048,1.0,1,groupA
116,0.7679999999981526,0.0,1,groupA
117,0.5980000000021033,1.0,1,groupA
118,0.6160000000021093,1.0,1,groupA
119,1.1250000000022793,1.0,1,groupA
120,2.942000000002886,1.0,1,groupB
121,1.6950000000024696,1.0,1,groupB
122,1.729000000002481,1.0,1,groupB
123,2.819000000002844,1.0,1,groupB
124,0.9020000000022048,1.0,1,groupB
125,1.1820000000022983,1.0,1,groupB
126,1.8110000000025084,1.0,1,groupB
127,4.4140000000033774,1.0,1,groupB
128,1.7490000000024877,1.0,1,groupB
129,0.9019999999981974,0.0,1,groupB
130,2.5790000000027637,1.0,1,groupB
131,1.1020000000022716,1.0,1,groupB
132,2.613000000002777,1.0,1,groupB
133,1.3790000000023641,1.0,1,groupB
134,2.9680000000028945,1.0,1,groupB
135,2.332000000002682,1.0,1,groupB
136,1.7370000000024837,1.0,1,groupB
137,0.9260000000022128,1.0,1,groupB
138,0.7510000000021544,1.0,1,groupB
139,0.8960000000022028,1.0,1,groupB
140,0.699000000002137,1.0,1,groupB
141,0.8680000000021935,1.0,1,groupB
142,1.0890000000022673,1.0,1,groupB
143,2.200000000002638,1.0,1,groupB
144,1.7460000000024867,1.0,1,groupB
145,1.421999999998371,0.0,1,groupB
146,0.7850000000021657,1.0,1,groupB
147,4.349000000003357,1.0,1,groupB
148,1.7660000000024934,1.0,1,groupB
149,1.049000000002254,1.0,1,groupB
150,1.1350000000022826,1.0,1,groupB
151,2.319000000002677,1.0,1,groupB
152,1.0350000000022492,1.0,1,groupB
153,1.8000000000025047,1.0,1,groupB
154,4.427000000003381,1.0,1,groupB
155,2.850000000002855,1.0,1,groupB
156,1.1140000000022756,1.0,1,groupB
157,1.5930000000024356,1.0,1,groupB
158,1.903000000002539,1.0,1,groupB
159,2.7370000000028183,1.0,1,groupB
160,2.182000000002632,1.0,2,groupA
161,2.0660000000025933,1.0,2,groupA
162,1.4460000000023865,1.0,2,groupA
163,5.6420000000037875,1.0,2,groupA
164,2.0990000000026043,1.0,2,groupA
165,1.5840000000024326,1.0,2,groupA
166,2.014000000002576,1.0,2,groupA
167,2.723000000002812,1.0,2,groupA
168,2.401000000002706,1.0,2,groupA
169,1.3350000000023494,1.0,2,groupA
170,0.8670000000021931,1.0,2,groupA
171,1.5620000000024252,1.0,2,groupA
172,2.2590000000026578,1.0,2,groupA
173,1.220000000002311,1.0,2,groupA
174,2.759000000002824,1.0,2,groupA
175,0.8670000000021931,1.0,2,groupA
176,1.325000000002346,1.0,2,groupA
177,3.04400000000292,1.0,2,groupA
178,1.184000000002299,1.0,2,groupA
179,2.293000000002669,1.0,2,groupA
180,1.9400000000025515,1.0,2,groupA
181,4.123000000003279,1.0,2,groupA
182,1.3320000000023484,1.0,2,groupA
183,0.8660000000021928,1.0,2,groupA
184,2.675000000002796,1.0,2,groupA
185,2.858000000002858,1.0,2,groupA
186,3.904000000003207,1.0,2,groupA
187,4.227000000003314,1.0,2,groupA
188,1.5289999999984067,0.0,2,groupA
189,1.271000000002328,1.0,2,groupA
190,2.2160000000026434,1.0,2,groupA
191,4.5160000000034115,1.0,2,groupA
192,4.538000000003419,1.0,2,groupA
193,2.0300000000025813,1.0,2,groupA
194,4.000000000003239,1.0,2,groupA
195,2.3000000000026715,1.0,2,groupA
196,1.60600000000244,1.0,2,groupA
197,1.8380000000025174,1.0,2,groupA
198,2.1750000000026297,1.0,2,groupA
199,2.0100000000025746,1.0,2,groupA
200,4.142000000003287,1.0,2,groupB
201,4.0400000000032525,1.0,2,groupB
202,1.618000000002444,1.0,2,groupB
203,4.820000000003513,1.0,2,groupB
204,1.1410000000022846,1.0,2,groupB
205,1.0320000000022482,1.0,2,groupB
206,1.0530000000022552,1.0,2,groupB
207,1.8890000000025344,1.0,2,groupB
208,0.5440000000020853,1.0,2,groupB
