,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).23,3.38208952234,0.243100758054,2.9477501547,3.20587366128,3.3804183592,3.54259246699,3.81866814387,0.0260115423816
a_subj(groupA).24,4.01338189815,0.256577337214,3.56108558894,3.83091712061,3.98390237548,4.22480636352,4.49915339207,0.0265163476367
a_subj(groupA).25,3.54185354627,0.247133575587,3.06985209748,3.36327055139,3.53883151313,3.73886349076,3.97653514582,0.0248582290355
a_subj(groupA).26,3.05304437659,0.212534578974,2.64389641596,2.90592569785,3.0459217629,3.1879898239,3.46406723911,0.0202774580796
a_subj(groupA).27,3.65639862806,0.252670436546,3.18193842701,3.4672457769,3.64310544149,3.82813136894,4.13130209685,0.0233717177502
a_subj(groupA).28,3.91164813619,0.244532032758,3.41316625419,3.7540301527,3.91517901366,4.07981270122,4.38343804265,0.0259362605116
a_subj(groupA).29,3.74461085721,0.254994548899,3.31626572189,3.55401712388,3.73012224047,3.90542686696,4.2926261366,0.0242696416348
a_subj(groupA).30,3.83278240014,0.274352560872,3.32898273803,3.64021873902,3.81813792371,4.01968520754,4.36910860019,0.0275563553763
a_subj(groupA).31,3.0716359388,0.209354188213,2.66511834019,2.94494254098,3.06970687379,3.20688280878,3.45478064725,0.0219621906458
a_subj(groupA).32,3.83167111627,0.250848237473,3.33479872064,3.66324878144,3.83724071069,4.01053611532,4.32335119998,0.0218706330773
a_subj(groupA).33,3.76597072083,0.240132275809,3.32601062538,3.57814079507,3.75532202237,3.94554162577,4.2345096859,0.0216007116908
a_subj(groupA).34,4.1092041823,0.286891427872,3.5383071496,3.91975768233,4.12336947083,4.31064414051,4.68210313112,0.0275803357346
a_subj(groupA).35,3.96536179659,0.271985928711,3.34742601666,3.77882053974,3.9583677637,4.1543839092,4.49929037836,0.0300426699608
a_subj(groupA).36,3.79056673138,0.249761898223,3.30446538545,3.61899857458,3.80350523747,3.94981717672,4.28628001787,0.0227024940185
a_subj(groupA).37,3.91819906404,0.27078160914,3.3778970878,3.72940951602,3.93711688841,4.07409569673,4.52472014677,0.0263171434377
a_subj(groupA).38,3.58617630132,0.253473011304,3.16645232028,3.41174438743,3.5666585912,3.76138954296,4.10372301173,0.0247467828619
