,experiment_number,sample_size,groupA_RT_mean,groupB_RT_mean,groupA_Acc_mean,groupB_Acc_mean,RT_effect_size,Acc_effect_size,Drift_effect_size,p_value_RTs,p_value_Acc,p_value_Drift,seed
32,32.0,10.0,1.0686946816724996,1.0655853935537056,0.885,0.8924999999999998,0.02550031339790301,-0.17910669423779424,0.0,0.9551571236209355,0.6935056884815141,0.4294117647058823,32.0
33,33.0,10.0,1.1177886496902223,1.0825362712123852,0.8925000000000001,0.8900000000000002,0.27918238966191283,0.04788521306805419,0.0,0.5402821441705686,-0.9159142079610969,0.5941176470588235,33.0
34,34.0,10.0,1.0588763229928528,1.0816419203500323,0.885,0.8425,-0.20329454183723222,0.6861262498762384,0.0,-0.6548454904593564,-0.14236374928426312,0.9411764705882353,34.0
35,35.0,10.0,1.0340025469187433,1.0780681156581078,0.8975000000000002,0.905,-0.4723541639530848,-0.12219196199438097,0.0,-0.3048402396509264,0.787787029289004,0.5764705882352941,35.0
36,36.0,10.0,1.0328461848546409,1.0179030083365215,0.9025000000000001,0.9025000000000001,0.20663883990265677,0.0,0.0,0.6495752318432073,-1.0,0.35294117647058826,36.0
37,37.0,10.0,1.0619841013015119,1.0862391189708593,0.8700000000000001,0.9175000000000001,-0.22641072322016426,-1.167160721984507,0.0,-0.618811868790528,0.01772820155008545,0.12941176470588237,37.0
38,38.0,10.0,1.045535462913397,1.1144053857434513,0.8875,0.9075,-0.4947130537543223,-0.4771456634925268,0.0,-0.2832007037597057,0.3001051808236201,0.4235294117647059,38.0
39,39.0,10.0,1.0702489535104251,1.0620554101432105,0.9325000000000001,0.8875,0.08328444158191324,1.4279918904394568,0.0,0.8543473630541004,-0.005038468588549216,0.9882352941176471,39.0
40,40.0,10.0,1.0710897747383985,1.0666843474126755,0.8875,0.8799999999999999,0.038069478247655886,0.20620301898704285,0.0,0.9331009566297871,-0.650260969715071,0.5705882352941176,40.0
41,41.0,10.0,1.0202302977790125,1.0388619793487697,0.885,0.8825000000000001,-0.2156551014841395,0.04509876168016877,0.0,-0.6354616816707648,-0.9207891624598128,0.6529411764705882,41.0
42,42.0,10.0,1.0659339094362,1.0827499903198716,0.8424999999999999,0.9,-0.11814662427983592,-0.9954109061128114,0.0,-0.7946392755315111,0.03904379008255625,0.011764705882352941,42.0
43,43.0,10.0,1.138353248162792,1.078465314078037,0.875,0.8775000000000001,0.5043386949023941,-0.047763676798304386,0.0,0.27424017474678647,0.9161267680827018,0.24705882352941178,43.0
44,44.0,10.0,1.0819065219443753,1.102642232570975,0.8950000000000001,0.9025000000000002,-0.20682869151054833,-0.1474617456934285,0.0,-0.6492766124799386,0.7454068632955804,0.7176470588235294,44.0
45,45.0,10.0,1.0593383584429226,1.0563705710187872,0.8649999999999999,0.8825,0.02714218165530853,-0.3395498750508675,0.0,0.9522734877594339,0.4575276813760345,0.20588235294117646,45.0
46,46.0,10.0,1.0320157534316103,1.0225732014899154,0.8550000000000001,0.8625,0.08116188356851925,-0.15201921944712157,0.0,0.8580160836334287,0.7378472190588274,0.43529411764705883,46.0
47,47.0,10.0,1.0809639354787928,1.0728300186299122,0.89,0.9174999999999999,0.07473539024308973,-0.610170215847749,0.0,0.8691438756909463,0.18926389413491304,0.06470588235294118,47.0
48,48.0,10.0,1.0762958407750525,1.0588996179419374,0.8699999999999999,0.8625,0.16314537420023967,0.14221363894199013,0.0,0.7195084579393384,-0.7541451147535656,0.5882352941176471,48.0
