,experiment_number,sample_size,groupA_RT_mean,groupB_RT_mean,groupA_Acc_mean,groupB_Acc_mean,RT_effect_size,Acc_effect_size,Drift_effect_size,p_value_RTs,p_value_Acc,p_value_Drift,seed
0,0.0,300.0,1.067276659253534,1.0527740330396143,0.87625,0.874,0.13486461376179795,0.04192485965258945,0.0,0.0991110113939883,-0.607810447188529,0.6235294117647059,0.0
1,1.0,300.0,1.0682457336567328,1.0520559969313177,0.8835000000000001,0.8801666666666667,0.1562113143831052,0.06276645213924334,0.0,0.05620096192476007,-0.4423577475406901,0.5647058823529412,1.0
2,2.0,300.0,1.0583589600638337,1.0636549497236178,0.8765833333333334,0.8736666666666667,-0.04758346446956583,0.053264321169435525,0.0,-0.5602637575534224,-0.5144247671989108,1.5176470588235293,2.0
3,3.0,300.0,1.0611732903207054,1.0611039586808382,0.8790000000000001,0.8815000000000002,0.0006536173219990697,-0.04801337752347575,0.0,0.9936155566623786,0.5567265197970621,0.6705882352941176,3.0
4,4.0,300.0,1.068488421911862,1.063013210968634,0.88625,0.8690833333333334,0.051701635202856054,0.3280264735757556,0.0,0.5268365553618828,-6.63233305148363e-05,2.0,4.0
5,5.0,300.0,1.0685268658904727,1.0737703799677987,0.88575,0.8821666666666668,-0.049366066541035994,0.06779666531999094,0.0,-0.5456685736329588,-0.40668010350342576,1.9294117647058824,5.0
6,6.0,300.0,1.0660393584758714,1.0542210539304453,0.8822500000000001,0.87925,0.11167243494981777,0.059973679536665415,0.0,0.1719190082001421,-0.46291701525943296,1.011764705882353,6.0
7,7.0,300.0,1.052981758202582,1.0548020309663244,0.8766666666666667,0.8794999999999998,-0.018380289570108718,-0.05515465212797249,0.0,-0.8219693188310531,0.49961687445980874,0.2823529411764706,7.0
8,8.0,300.0,1.0603385398269023,1.055852964781792,0.8770833333333333,0.8779999999999999,0.04270894289960732,-0.01798846366647153,0.0,0.6011154072174922,0.8257027543169101,0.38823529411764707,8.0
9,9.0,300.0,1.0559968802889328,1.0648374335102222,0.8800833333333332,0.8796666666666666,-0.08521402591588408,0.007843428325793194,0.0,-0.2970670170326587,-0.9235035251239216,1.8235294117647058,9.0
10,10.0,300.0,1.0600575664297203,1.0628718154306973,0.87925,0.8725,-0.027373215572510934,0.12492611471055692,0.0,-0.7375525302753492,-0.1265390365282763,1.6588235294117648,10.0
11,11.0,300.0,1.0570385191413227,1.057754302919127,0.8771666666666665,0.8794166666666668,-0.006877055787720577,-0.04393489540640243,0.0,-0.9329046261508351,0.5907148619856842,0.8941176470588236,11.0
12,12.0,300.0,1.0608002686311984,1.0566810776621995,0.8819166666666667,0.88575,0.0371078059428238,-0.07536155582398417,0.0,0.6496512186252936,0.3563863378072879,0.4588235294117647,12.0
13,13.0,300.0,1.0621657240301159,1.0682830692637846,0.8799166666666668,0.8829999999999999,-0.05882122952719541,-0.0591181659185494,0.0,-0.47155409789196323,0.469320214543855,0.5647058823529412,13.0
14,14.0,300.0,1.060570061655327,1.0599069879996625,0.8760833333333333,0.8865,0.006281319142013345,-0.20181717565315238,0.0,0.938704856363783,0.013722854195254064,0.0,14.0
15,15.0,300.0,1.0666305924149841,1.0593936069391081,0.88475,0.881,0.06945404204680668,0.07292456815489615,0.0,0.39531270446230937,-0.3721415310709516,1.5647058823529412,15.0
16,16.0,300.0,1.0703273132522126,1.064471894724431,0.8823333333333333,0.8790833333333334,0.05252731628466466,0.06266983906026906,0.0,0.5202594549344782,-0.44306011537902834,1.6705882352941177,16.0
17,17.0,300.0,1.0514489728567642,1.0552824816740167,0.8801666666666665,0.8775833333333333,-0.035604310559848085,0.04390170686102038,0.0,-0.6629491437772701,-0.5909953258449543,1.5647058823529412,17.0
18,18.0,300.0,1.0642078920661542,1.056582528881767,0.8725,0.8776666666666665,0.06998107849818914,-0.10278506168877265,0.0,0.39173867145219043,0.20857399082265554,0.08235294117647059,18.0
19,19.0,300.0,1.0611733351675627,1.0594096061410683,0.8780833333333333,0.8823333333333335,0.016792093538374877,-0.08215361228336972,0.0,0.8371262591540798,0.3147397171419913,0.18823529411764706,19.0
20,20.0,300.0,1.0585353431753406,1.0679765338824396,0.8817499999999999,0.8772499999999999,-0.09623717666023084,0.08315957900222148,0.0,-0.23900240776365747,-0.3088557491045642,1.7411764705882353,20.0
21,21.0,300.0,1.0704771495968763,1.0643612282746509,0.8871666666666665,0.87875,0.05921585431202327,0.169715535500996,0.0,0.4685865791436916,-0.038081555432292975,1.8705882352941177,21.0
22,22.0,300.0,1.0647448038098823,1.0541110977232522,0.8758333333333334,0.8864166666666667,0.10946117678582301,-0.2068744874246767,0.0,0.18055286302769044,0.011541254711345898,0.0,22.0
23,23.0,300.0,1.0576394795011153,1.065062826230445,0.8802500000000002,0.8791666666666667,-0.07184295065417454,0.020121648730473347,0.0,-0.3792708089917607,-0.8054270959310881,1.2352941176470589,23.0
24,24.0,300.0,1.0556809725121723,1.0661136466771515,0.8841666666666667,0.8797499999999998,-0.1007947809067344,0.08398924774933561,0.0,-0.21750937303246665,-0.30405816909533806,1.8235294117647058,24.0
25,25.0,300.0,1.0571783537808077,1.0686028076328304,0.88075,0.8843333333333335,-0.11172945632522485,-0.06550328828523609,0.0,-0.17170053774968053,0.4227281152759941,0.8117647058823529,25.0
26,26.0,300.0,1.0614667556081088,1.0694917014270073,0.8760833333333334,0.8799166666666668,-0.07938168844535429,-0.06871269388984036,0.0,-0.3313326243867373,0.4003733793242771,0.35294117647058826,26.0
