,sample_size,Drift_effect_size,RT_effect_size,Acc_effect_size,Drsig,RTsig,Acsig
0,75.0,0.0,0.00021391812121807007,0.0016460253615621324,0.028,0.002,0.005
1,75.0,1.0000000000000009,0.37501215243449415,-0.5172650015476533,0.996,0.678,0.927
2,75.0,2.0000000000000018,0.7604325431600188,-1.0229231058963828,1.0,1.0,1.0
3,75.0,2.9999999999999982,1.1533380706727618,-1.509665868002113,1.0,1.0,1.0
4,75.0,3.9999999999999987,1.5521926039795368,-1.9915621559782486,1.0,1.0,1.0
