,rt,response,subj_idx,condition
0,5.2389999999996455,0.0,0,groupA
1,0.8680000000021935,1.0,0,groupA
2,0.6670000000021263,1.0,0,groupA
3,0.5800000000020973,1.0,0,groupA
4,0.720000000002144,1.0,0,groupA
5,0.9240000000022122,1.0,0,groupA
6,0.9930000000022352,1.0,0,groupA
7,1.2120000000023083,1.0,0,groupA
8,1.025000000002246,1.0,0,groupA
9,1.5160000000024099,1.0,0,groupA
10,0.744000000002152,1.0,0,groupA
11,2.2640000000026594,1.0,0,groupA
12,1.1399999999982768,0.0,0,groupA
13,1.4800000000023978,1.0,0,groupA
14,1.022000000002245,1.0,0,groupA
15,1.2480000000023204,1.0,0,groupA
16,0.6580000000021233,1.0,0,groupA
17,0.7360000000021494,1.0,0,groupA
18,1.8770000000025304,1.0,0,groupA
19,3.3150000000030095,1.0,0,groupA
20,0.8820000000021981,1.0,0,groupA
21,1.5340000000024159,1.0,0,groupA
22,2.2530000000026558,1.0,0,groupA
23,2.379000000002697,1.0,0,groupA
24,0.5650000000020923,1.0,0,groupA
25,0.840999999998177,0.0,0,groupA
26,0.699000000002137,1.0,0,groupA
27,2.2650000000026598,1.0,0,groupA
28,0.591000000002101,1.0,0,groupA
29,1.0270000000022466,1.0,0,groupA
30,3.0960000000029373,1.0,0,groupA
31,1.2030000000023053,1.0,0,groupA
32,1.5330000000024155,1.0,0,groupA
33,0.8850000000021991,1.0,0,groupA
34,1.5200000000024112,1.0,0,groupA
35,2.0240000000025793,1.0,0,groupA
36,1.4629999999983847,0.0,0,groupA
37,1.699000000002471,1.0,0,groupA
38,4.110000000003276,1.0,0,groupA
39,1.693000000002469,1.0,0,groupA
40,0.8400000000021841,1.0,0,groupB
41,1.8330000000025157,1.0,0,groupB
42,0.600000000002104,1.0,0,groupB
43,1.0660000000022596,1.0,0,groupB
44,2.490000000002735,1.0,0,groupB
45,0.8570000000021898,1.0,0,groupB
46,0.8490000000021871,1.0,0,groupB
47,0.6430000000021183,1.0,0,groupB
48,1.4179999999983697,0.0,0,groupB
49,1.5000000000024045,1.0,0,groupB
50,0.7530000000021551,1.0,0,groupB
51,0.8210000000021778,1.0,0,groupB
52,1.1340000000022823,1.0,0,groupB
53,0.44800000000205314,1.0,0,groupB
54,1.2760000000023297,1.0,0,groupB
55,0.6670000000021263,1.0,0,groupB
56,1.3050000000023394,1.0,0,groupB
57,1.5540000000024226,1.0,0,groupB
58,0.5980000000021033,1.0,0,groupB
59,1.0170000000022432,1.0,0,groupB
60,1.5400000000024179,1.0,0,groupB
61,1.0180000000022436,1.0,0,groupB
62,0.5539999999980811,0.0,0,groupB
63,1.2070000000023067,1.0,0,groupB
64,1.4640000000023925,1.0,0,groupB
65,1.172000000002295,1.0,0,groupB
66,2.882000000002866,1.0,0,groupB
67,1.3000000000023377,1.0,0,groupB
68,2.4470000000027197,1.0,0,groupB
69,0.654000000002122,1.0,0,groupB
70,0.6560000000021227,1.0,0,groupB
71,1.9040000000025394,1.0,0,groupB
72,0.9940000000022355,1.0,0,groupB
73,0.693000000002135,1.0,0,groupB
74,2.6720000000027957,1.0,0,groupB
75,0.9270000000022132,1.0,0,groupB
76,1.7010000000024716,1.0,0,groupB
77,1.6260000000024466,1.0,0,groupB
78,2.299000000002671,1.0,0,groupB
79,1.3750000000023628,1.0,0,groupB
80,1.202000000002305,1.0,1,groupA
81,3.478000000003065,1.0,1,groupA
82,1.5210000000024115,1.0,1,groupA
83,4.57200000000343,1.0,1,groupA
84,2.1560000000026234,1.0,1,groupA
85,2.0190000000025776,1.0,1,groupA
86,0.8900000000022008,1.0,1,groupA
87,4.228000000003315,1.0,1,groupA
88,1.570000000002428,1.0,1,groupA
89,1.891000000002535,1.0,1,groupA
90,1.4780000000023972,1.0,1,groupA
91,1.139000000002284,1.0,1,groupA
92,3.559000000003091,1.0,1,groupA
93,1.8780000000025308,1.0,1,groupA
94,3.586999999999094,0.0,1,groupA
95,2.005000000002573,1.0,1,groupA
96,1.3120000000023417,1.0,1,groupA
97,1.7540000000024893,1.0,1,groupA
98,3.379000000003031,1.0,1,groupA
99,1.373000000002362,1.0,1,groupA
100,3.617000000003112,1.0,1,groupA
101,2.0240000000025793,1.0,1,groupA
102,1.6419999999984445,0.0,1,groupA
103,3.8900000000032025,1.0,1,groupA
104,2.2550000000026564,1.0,1,groupA
105,6.035000000003918,1.0,1,groupA
106,1.0130000000022419,1.0,1,groupA
107,0.9400000000022175,1.0,1,groupA
108,3.937000000003219,1.0,1,groupA
109,2.277000000002664,1.0,1,groupA
110,0.7600000000021574,1.0,1,groupA
111,2.5250000000027475,1.0,1,groupA
112,2.517000000002745,1.0,1,groupA
113,3.8000000000031724,1.0,1,groupA
114,2.3350000000026823,1.0,1,groupA
115,0.9120000000022082,1.0,1,groupA
116,1.3549999999983486,0.0,1,groupA
117,0.9479999999982127,0.0,1,groupA
118,0.7799999999981566,0.0,1,groupA
119,1.1560000000022896,1.0,1,groupA
120,3.1540000000029567,1.0,1,groupB
121,1.7840000000024994,1.0,1,groupB
122,1.8210000000025117,1.0,1,groupB
123,3.020000000002912,1.0,1,groupB
124,0.9110000000022078,1.0,1,groupB
125,1.220000000002311,1.0,1,groupB
126,1.912000000002542,1.0,1,groupB
127,4.702000000003474,1.0,1,groupB
128,1.843000000002519,1.0,1,groupB
129,1.4379999999983764,0.0,1,groupB
130,2.7580000000028244,1.0,1,groupB
131,1.1310000000022813,1.0,1,groupB
132,2.795000000002836,1.0,1,groupB
133,1.4360000000023831,1.0,1,groupB
134,3.182000000002966,1.0,1,groupB
135,2.4860000000027336,1.0,1,groupB
136,1.8300000000025147,1.0,1,groupB
137,0.9380000000022168,1.0,1,groupB
138,0.7390000000021504,1.0,1,groupB
139,0.9050000000022058,1.0,1,groupB
140,0.6730000000021283,1.0,1,groupB
141,0.8730000000021951,1.0,1,groupB
142,1.1170000000022766,1.0,1,groupB
143,2.341000000002686,1.0,1,groupB
144,1.8390000000025177,1.0,1,groupB
145,1.918999999998537,0.0,1,groupB
146,0.7790000000021637,1.0,1,groupB
147,4.637000000003453,1.0,1,groupB
148,1.8620000000025254,1.0,1,groupB
149,1.0740000000022623,1.0,1,groupB
150,1.1680000000022936,1.0,1,groupB
151,2.472000000002729,1.0,1,groupB
152,1.058000000002257,1.0,1,groupB
153,1.8990000000025378,1.0,1,groupB
154,4.714000000003478,1.0,1,groupB
155,3.0540000000029233,1.0,1,groupB
156,1.1440000000022856,1.0,1,groupB
157,1.6710000000024616,1.0,1,groupB
158,2.0130000000025756,1.0,1,groupB
159,2.9310000000028813,1.0,1,groupB
160,1.3300000000023477,1.0,2,groupA
161,1.2550000000023227,1.0,2,groupA
162,0.8640000000021921,1.0,2,groupA
163,4.170000000003296,1.0,2,groupA
164,1.2760000000023297,1.0,2,groupA
165,0.9500000000022208,1.0,2,groupA
166,1.2210000000023113,1.0,2,groupA
167,1.6860000000024666,1.0,2,groupA
168,1.4720000000023952,1.0,2,groupA
169,0.7960000000021694,1.0,2,groupA
170,0.5499999999980798,0.0,2,groupA
171,0.9360000000022162,1.0,2,groupA
172,1.3800000000023644,1.0,2,groupA
173,0.7240000000021454,1.0,2,groupA
174,1.7100000000024747,1.0,2,groupA
175,0.5439999999980778,0.0,2,groupA
176,0.7900000000021674,1.0,2,groupA
177,1.903000000002539,1.0,2,groupA
178,0.702000000002138,1.0,2,groupA
179,1.4020000000023718,1.0,2,groupA
180,1.1740000000022957,1.0,2,groupA
181,2.6780000000027977,1.0,2,groupA
182,0.7940000000021687,1.0,2,groupA
183,0.5609999999980835,0.0,2,groupA
184,1.654000000002456,1.0,2,groupA
185,1.777000000002497,1.0,2,groupA
186,2.5130000000027435,1.0,2,groupA
187,2.759000000002824,1.0,2,groupA
188,1.9269999999985397,0.0,2,groupA
189,0.7560000000021561,1.0,2,groupA
190,1.352000000002355,1.0,2,groupA
191,2.9910000000029013,1.0,2,groupA
192,3.009000000002909,1.0,2,groupA
193,1.232000000002315,1.0,2,groupA
194,2.5840000000027663,1.0,2,groupA
195,1.4070000000023735,1.0,2,groupA
196,0.9640000000022255,1.0,2,groupA
197,1.109000000002274,1.0,2,groupA
198,1.325000000002346,1.0,2,groupA
199,1.2190000000023107,1.0,2,groupA
200,2.6930000000028036,1.0,2,groupB
201,2.6150000000027758,1.0,2,groupB
202,0.9710000000022279,1.0,2,groupB
203,3.25400000000299,1.0,2,groupB
204,0.675000000002129,1.0,2,groupB
205,0.603000000002105,1.0,2,groupB
206,0.6170000000021096,1.0,2,groupB
207,1.1410000000022846,1.0,2,groupB
208,1.5729999999984214,0.0,2,groupB
209,2.975000000002896,1.0,2,groupB
210,2.002000000002572,1.0,2,groupB
211,1.8669999999985196,0.0,2,groupB
212,0.67800000000213,1.0,2,groupB
213,0.8840000000021988,1.0,2,groupB
214,0.6110000000021076,1.0,2,groupB
215,1.9230000000025458,1.0,2,groupB
216,0.9010000000022045,1.0,2,groupB
217,2.8610000000028597,1.0,2,groupB
218,1.280000000002331,1.0,2,groupB
219,2.2910000000026685,1.0,2,groupB
220,2.089000000002601,1.0,2,groupB
221,2.4920000000027356,1.0,2,groupB
222,1.06700000000226,1.0,2,groupB
223,1.2130000000023087,1.0,2,groupB
224,1.8770000000025304,1.0,2,groupB
225,0.8230000000021784,1.0,2,groupB
226,1.1160000000022763,1.0,2,groupB
227,1.3150000000023427,1.0,2,groupB
228,1.8389999999985103,0.0,2,groupB
229,1.3030000000023387,1.0,2,groupB
230,1.0270000000022466,1.0,2,groupB
231,1.9140000000025428,1.0,2,groupB
232,0.8620000000021915,1.0,2,groupB
233,2.391000000002701,1.0,2,groupB
234,1.2720000000023284,1.0,2,groupB
235,0.6890000000021337,1.0,2,groupB
236,1.8350000000025164,1.0,2,groupB
237,1.3420000000023518,1.0,2,groupB
238,0.798999999998163,0.0,2,groupB
239,1.0070000000022399,1.0,2,groupB
240,4.915999999999538,0.0,3,groupA
241,4.238000000003319,1.0,3,groupA
242,1.160000000002291,1.0,3,groupA
243,4.135000000003283,1.0,3,groupA
244,1.612000000002442,1.0,3,groupA
245,2.4140000000027095,1.0,3,groupA
246,1.5410000000024182,1.0,3,groupA
247,1.6710000000024616,1.0,3,groupA
248,1.0140000000022422,1.0,3,groupA
249,1.5690000000024276,1.0,3,groupA
250,2.053000000002589,1.0,3,groupA
251,2.59300000000277,1.0,3,groupA
252,2.0720000000025953,1.0,3,groupA
253,1.8720000000025288,1.0,3,groupA
254,2.6350000000027824,1.0,3,groupA
255,1.0720000000022616,1.0,3,groupA
256,1.789000000002501,1.0,3,groupA
257,1.289000000002334,1.0,3,groupA
258,1.169000000002294,1.0,3,groupA
259,1.2180000000023103,1.0,3,groupA
260,1.202000000002305,1.0,3,groupA
261,1.064000000002259,1.0,3,groupA
262,1.6550000000024563,1.0,3,groupA
263,1.2520000000023217,1.0,3,groupA
264,4.135000000003283,1.0,3,groupA
265,1.810000000002508,1.0,3,groupA
266,0.8790000000021971,1.0,3,groupA
267,1.2460000000023197,1.0,3,groupA
268,1.1050000000022726,1.0,3,groupA
269,2.254000000002656,1.0,3,groupA
270,2.7490000000028223,1.0,3,groupA
271,2.9570000000028918,1.0,3,groupA
272,1.7660000000024934,1.0,3,groupA
273,0.9900000000022342,1.0,3,groupA
274,0.9620000000022249,1.0,3,groupA
275,2.5700000000027616,1.0,3,groupA
276,1.4390000000023841,1.0,3,groupA
277,2.2760000000026634,1.0,3,groupA
278,1.5360000000024165,1.0,3,groupA
279,1.9900000000025682,1.0,3,groupA
280,1.4210000000023781,1.0,3,groupB
281,2.1360000000026167,1.0,3,groupB
282,1.5280000000024139,1.0,3,groupB
283,1.3170000000023434,1.0,3,groupB
284,1.1040000000022723,1.0,3,groupB
285,0.6320000000021146,1.0,3,groupB
286,1.1620000000022916,1.0,3,groupB
287,0.6620000000021247,1.0,3,groupB
288,4.490000000003403,1.0,3,groupB
289,0.8520000000021881,1.0,3,groupB
290,2.3240000000026795,1.0,3,groupB
291,2.711000000002808,1.0,3,groupB
292,1.8420000000025187,1.0,3,groupB
293,1.5290000000024142,1.0,3,groupB
294,0.8180000000021768,1.0,3,groupB
295,1.319000000002344,1.0,3,groupB
296,1.1080000000022736,1.0,3,groupB
297,0.9200000000022108,1.0,3,groupB
298,1.5830000000024322,1.0,3,groupB
299,1.0560000000022562,1.0,3,groupB
300,3.0870000000029334,1.0,3,groupB
301,3.0150000000029094,1.0,3,groupB
302,0.9700000000022275,1.0,3,groupB
303,0.729000000002147,1.0,3,groupB
304,0.8700000000021941,1.0,3,groupB
305,1.3820000000023651,1.0,3,groupB
306,1.9740000000025628,1.0,3,groupB
307,0.8940000000022021,1.0,3,groupB
308,0.9560000000022228,1.0,3,groupB
309,2.5490000000027555,1.0,3,groupB
310,1.2270000000023134,1.0,3,groupB
311,1.642000000002452,1.0,3,groupB
312,0.9330000000022152,1.0,3,groupB
313,0.7120000000021414,1.0,3,groupB
314,1.4140000000023758,1.0,3,groupB
315,1.3380000000023504,1.0,3,groupB
316,0.8040000000021721,1.0,3,groupB
317,1.6550000000024563,1.0,3,groupB
318,1.4730000000023955,1.0,3,groupB
