,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(groupA).101,3.41712100639,0.252954432145,3.00121974418,3.2263607727,3.3798681475,3.58437085477,3.97325647444,0.0248438723468
a_subj(groupA).102,3.2845822587,0.237496039193,2.850968054,3.09970523087,3.28013976409,3.44187113545,3.72318294286,0.0219441704268
a_subj(groupA).103,4.26977978209,0.313247911651,3.52919891598,4.07840152408,4.26427381799,4.44614040832,4.85307977231,0.0350441858458
a_subj(groupA).104,1.96495599237,0.121261470558,1.75404528258,1.88402890906,1.96000963629,2.04537210155,2.2102959054,0.0110819787276
a_subj(groupA).105,1.29793499814,0.089031982906,1.13340553367,1.23833445564,1.28684743745,1.37011930746,1.46341632208,0.00934699256644
a_subj(groupA).106,2.68662337291,0.199502174414,2.35871984528,2.54958978671,2.67885126112,2.80502878635,3.1064424947,0.0200082894012
a_subj(groupA).107,1.24494714022,0.0864374376902,1.10123892351,1.18873230347,1.23282087202,1.30299205219,1.44259758003,0.00864238551557
a_subj(groupA).108,1.35641675436,0.0870678213576,1.20585226005,1.28924814202,1.36347417598,1.41513479117,1.5516950614,0.00882929038937
a_subj(groupA).109,2.71632316493,0.182399806311,2.38021491085,2.60904686976,2.69327212966,2.8022441881,3.12735559269,0.0168797784285
a_subj(groupA).110,1.78015381197,0.116383277655,1.54584519726,1.69603609123,1.77911875343,1.8647168143,1.97999503768,0.0121673596001
a_subj(groupA).111,2.26197085444,0.176716756266,1.98310396089,2.14006287255,2.25245343557,2.36655917771,2.57597576467,0.0178179277038
a_subj(groupA).112,3.01102680802,0.210426234437,2.63554623708,2.86624798978,3.00473179815,3.16047996053,3.4334407671,0.0209004940797
a_subj(groupA).113,0.333430905024,0.0263482843617,0.284739247081,0.316146593439,0.332649370859,0.349014435133,0.385503656035,0.00223095648748
a_subj(groupA).114,1.28251153537,0.0768869406806,1.1570292935,1.2328243397,1.27617307629,1.33658499947,1.43747679164,0.00760725857679
a_subj(groupA).115,2.94792517057,0.241677539174,2.44108287465,2.78880251914,2.93670809152,3.08021139421,3.42468596857,0.0236597727898
a_subj(groupA).116,3.6774016996,0.236189709004,3.25349236685,3.49963251112,3.667699435,3.84283500984,4.17104208809,0.0251757981808
a_subj(groupA).117,1.41234899328,0.0892715439123,1.24451345952,1.33698833283,1.4148953266,1.4800427581,1.5726040891,0.00882311769816
a_subj(groupA).118,2.64404432217,0.18581968423,2.29815480993,2.51433041025,2.64147826347,2.77768648483,3.08408086432,0.0184214392397
a_subj(groupA).119,0.763696305285,0.0413554134062,0.686239398049,0.736450137352,0.760969289611,0.791124189244,0.844029639596,0.00450450510454
a_subj(groupA).120,2.42111266809,0.163232267148,2.12912775791,2.30607978802,2.41765846002,2.542583078,2.73865643958,0.0172852559966
a_subj(groupA).121,2.46239761727,0.135587928289,2.22182263013,2.35468731075,2.47078111568,2.54792665259,2.77011795317,0.0146017407171
a_subj(groupA).122,4.05802119211,0.297630581181,3.48934634289,3.86103814482,4.04446413749,4.25927583018,4.66927714752,0.0306473002777
a_subj(groupA).123,1.48306659476,0.0864292707624,1.31771360975,1.42056725673,1.48077055403,1.55550928515,1.64235639354,0.00905602514139
a_subj(groupA).124,1.3159476339,0.0795878483363,1.17544838132,1.26061633558,1.31613804314,1.36211022534,1.49607652553,0.00742756757974
a_subj(groupA).125,1.34631494794,0.0768424721951,1.18295618047,1.29056110124,1.35207442144,1.39647695965,1.49984318444,0.00742723346866
a_subj(groupA).126,1.66917937186,0.0948626688993,1.5025970128,1.59952299648,1.67044500692,1.74329659776,1.85936792975,0.0095688883296
a_subj(groupA).127,1.78630096094,0.131317560595,1.55226440846,1.70603150289,1.78794582493,1.86871278385,2.05852140367,0.0125505387039
a_subj(groupA).128,1.37644273753,0.0869538002829,1.19812212282,1.31322165946,1.38865270386,1.43821416308,1.52088733889,0.00819014946868
a_subj(groupA).129,3.23034872839,0.241533197922,2.79378386021,3.05114058872,3.21710778008,3.37898955029,3.70299445766,0.0243624119807
a_subj(groupA).130,0.481832378751,0.0255874107227,0.435177578332,0.464280144612,0.482136727222,0.497072660981,0.528173741115,0.00238629136283
a_subj(groupA).131,2.56890427627,0.190111791728,2.21100862985,2.42614902237,2.55432806288,2.71851684225,2.92413695727,0.0192647874592
a_subj(groupA).132,3.31898296783,0.26857277032,2.81245352071,3.13711778699,3.31880042692,3.51856590057,3.85305405058,0.0272754431929
a_subj(groupA).133,2.02389171186,0.106080027432,1.83340208787,1.95420029189,2.02168394513,2.08821665198,2.24740867823,0.00979908781652
a_subj(groupA).134,1.07091475367,0.0634761227901,0.947221733576,1.02440790989,1.080615808,1.11402750587,1.17994887438,0.00666373615259
a_subj(groupA).135,2.61997962422,0.166233275836,2.28858826845,2.49989954467,2.61746330372,2.73674145046,2.91201039846,0.0154163018681
a_subj(groupA).136,1.65523969772,0.112019992182,1.44959842637,1.57476908691,1.65733519027,1.73531975998,1.89483232265,0.0115888502405
a_subj(groupA).137,1.30898263853,0.0897459471979,1.15512703842,1.23881335052,1.310532845,1.36166466711,1.50508365124,0.00850639030357
